station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
9,2012-02-22,35.0,21.0,28.0,,21.0,26.0,37.0,0.0,,,MD,0.0,0.0,28.71,29.49,3.8,27.0,4.7,2012,2,22
9,2012-02-23,39.0,27.0,33.0,,23.0,29.0,32.0,0.0,,,HZ,0.0,0.0,28.84,29.59,3.1,1.0,4.8,2012,2,23
9,2012-02-24,29.0,15.0,22.0,,15.0,22.0,43.0,0.0,,,SN BR UP,0.0,0.005,29.15,29.88,14.0,31.0,14.4,2012,2,24
9,2012-02-25,29.0,12.0,20.5,,11.0,18.0,44.0,0.0,,,SN,0.0,0.005,29.39,30.18,1.7,26.0,7.2,2012,2,25
9,2012-02-26,40.0,26.0,33.0,,20.0,27.0,32.0,0.0,,,SN,0.0,0.005,29.05,29.84,8.5,18.0,16.3,2012,2,26
9,2012-02-27,31.0,22.0,26.5,,16.0,23.0,38.0,0.0,,,SN,0.0,0.005,29.59,30.35,7.3,28.0,9.4,2012,2,27
9,2012-02-28,34.0,25.0,29.5,,24.0,29.0,35.0,0.0,,,RA FZRA SN BR UP,0.0,0.56,29.23,30.09,9.1,12.0,10.1,2012,2,28
9,2012-02-29,36.0,32.0,34.0,,30.0,32.0,31.0,0.0,,,RA SN BR,0.0,0.58,28.69,29.49,5.9,4.0,10.4,2012,2,29
9,2012-03-01,37.0,31.0,34.0,,28.0,31.0,31.0,0.0,,,SN BR,,0.06,29.01,29.79,1.7,27.0,4.6,2012,3,1
9,2012-03-02,37.0,28.0,32.5,,26.0,30.0,32.0,0.0,,,SN BR HZ,,0.005,28.92,29.68,6.5,26.0,8.0,2012,3,2
9,2012-03-03,29.0,18.0,23.5,,16.0,21.0,41.0,0.0,,,SN BR,,0.005,29.02,29.78,13.8,28.0,14.0,2012,3,3
9,2012-03-04,30.0,10.0,20.0,,11.0,18.0,45.0,0.0,,,MD,,0.0,29.21,29.97,5.6,30.0,6.2,2012,3,4
9,2012-03-05,36.0,16.0,26.0,,20.0,24.0,39.0,0.0,,,BR,,0.0,29.3,30.1,8.5,16.0,10.3,2012,3,5
9,2012-03-06,59.0,31.0,45.0,,33.0,38.0,20.0,0.0,,,MD,,0.0,28.87,29.67,7.1,15.0,7.8,2012,3,6
9,2012-03-07,50.0,28.0,39.0,,34.0,37.0,26.0,0.0,,,RA BR HZ,,0.01,28.97,29.71,7.4,30.0,9.3,2012,3,7
9,2012-03-08,37.0,22.0,29.5,,17.0,26.0,35.0,0.0,,,SN BR,,0.005,29.44,30.17,14.0,29.0,15.1,2012,3,8
9,2012-03-09,34.0,15.0,24.5,,9.0,21.0,40.0,0.0,,,MD,,0.0,29.64,30.46,1.7,16.0,9.8,2012,3,9
9,2012-03-10,66.0,33.0,49.5,,27.0,40.0,15.0,0.0,,,MD,,0.0,29.18,29.98,7.5,19.0,10.3,2012,3,10
9,2012-03-11,67.0,40.0,53.5,,33.0,44.0,11.0,0.0,,,RA,,0.01,29.14,29.93,8.8,16.0,9.8,2012,3,11
9,2012-03-12,53.0,44.0,48.5,,44.0,47.0,16.0,0.0,,,RA BR,,0.42,28.96,29.71,5.4,22.0,7.7,2012,3,12
9,2012-03-13,66.0,32.0,49.0,,37.0,43.0,16.0,0.0,,,BR HZ,,0.0,29.18,29.95,5.0,14.0,5.6,2012,3,13
9,2012-03-14,73.0,47.0,60.0,,43.0,50.0,5.0,0.0,,,MD,,0.0,29.05,29.81,2.0,17.0,5.5,2012,3,14
9,2012-03-15,64.0,40.0,52.0,,30.0,42.0,13.0,0.0,,,MD,,0.0,29.23,29.99,2.8,35.0,3.7,2012,3,15
9,2012-03-16,80.0,42.0,61.0,,48.0,54.0,4.0,0.0,,,MD,,0.0,29.1,29.87,6.0,16.0,6.5,2012,3,16
9,2012-03-17,81.0,56.0,68.5,,56.0,61.0,0.0,4.0,,,BR,,0.0,29.02,29.77,12.3,17.0,12.7,2012,3,17
9,2012-03-18,80.0,60.0,70.0,,57.0,62.0,0.0,5.0,,,MD,,0.0,28.98,29.74,14.4,16.0,14.4,2012,3,18
9,2012-03-19,80.0,61.0,70.5,,58.0,62.0,0.0,6.0,,,TSRA RA,,0.89,28.94,29.69,12.8,15.0,13.4,2012,3,19
9,2012-03-20,65.0,55.0,60.0,,54.0,57.0,5.0,0.0,,,RA BR,,0.005,29.1,29.84,3.2,20.0,5.5,2012,3,20
9,2012-03-21,67.0,54.0,60.5,,55.0,57.0,4.0,0.0,,,RA BR,,0.02,29.24,29.97,2.2,21.0,4.7,2012,3,21
9,2012-03-22,69.0,57.0,63.0,,57.0,59.0,2.0,0.0,,,RA BR,,0.32,29.24,30.01,3.7,9.0,4.9,2012,3,22
9,2012-03-23,73.0,57.0,65.0,,56.0,59.0,0.0,0.0,,,BR,,0.005,29.15,29.91,1.2,9.0,2.2,2012,3,23
9,2012-03-24,70.0,51.0,60.5,,52.0,56.0,4.0,0.0,,,BR,,0.0,29.21,29.95,5.4,33.0,5.8,2012,3,24
9,2012-03-25,58.0,39.0,48.5,,32.0,42.0,16.0,0.0,,,MD,,0.0,29.42,30.17,8.6,1.0,10.6,2012,3,25
9,2012-03-26,47.0,37.0,42.0,,27.0,36.0,23.0,0.0,,,RA,,0.03,29.37,30.18,16.3,12.0,17.1,2012,3,26
9,2012-03-27,70.0,44.0,57.0,,39.0,47.0,8.0,0.0,,,RA,,0.005,28.95,29.73,11.1,22.0,19.2,2012,3,27
9,2012-03-28,55.0,40.0,47.5,,34.0,41.0,17.0,0.0,,,MD,,0.0,29.26,30.0,8.7,31.0,9.5,2012,3,28
9,2012-03-29,60.0,39.0,49.5,,36.0,43.0,15.0,0.0,,,RA,,0.19,29.19,29.97,9.7,11.0,9.9,2012,3,29
9,2012-03-30,51.0,39.0,45.0,,39.0,42.0,20.0,0.0,,,HZ,,0.0,29.08,29.86,5.8,12.0,6.3,2012,3,30
9,2012-03-31,51.0,42.0,46.5,,42.0,45.0,18.0,0.0,,,BR HZ,,0.0,29.03,29.82,9.8,14.0,10.1,2012,3,31
9,2012-04-01,67.0,46.0,56.5,,42.0,48.0,8.0,0.0,,,BR,,0.0,28.92,29.68,9.9,11.0,9.8,2012,4,1
9,2012-04-02,70.0,49.0,59.5,,41.0,50.0,5.0,0.0,,,TSRA,,0.31,29.02,29.75,11.3,11.0,12.6,2012,4,2
9,2012-04-03,64.0,44.0,54.0,,36.0,45.0,11.0,0.0,,,MD,,0.01,29.28,30.01,9.1,1.0,9.4,2012,4,3
9,2012-04-04,63.0,38.0,50.5,,27.0,42.0,14.0,0.0,,,MD,,0.0,29.26,30.03,5.5,6.0,6.4,2012,4,4
9,2012-04-05,59.0,41.0,50.0,,28.0,40.0,15.0,0.0,,,MD,,0.0,29.38,30.13,5.0,8.0,5.8,2012,4,5
9,2012-04-06,61.0,37.0,49.0,,27.0,41.0,16.0,0.0,,,MD,,0.0,29.41,30.19,9.7,14.0,10.3,2012,4,6
9,2012-04-07,57.0,44.0,50.5,,34.0,42.0,14.0,0.0,,,RA BR,,0.13,29.34,30.1,4.6,21.0,10.5,2012,4,7
9,2012-04-08,63.0,34.0,48.5,,23.0,39.0,16.0,0.0,,,MD,,0.0,29.36,30.14,9.0,29.0,9.5,2012,4,8
9,2012-04-09,49.0,32.0,40.5,,19.0,33.0,24.0,0.0,,,MD,,0.0,29.36,30.14,14.2,31.0,15.0,2012,4,9
9,2012-04-10,44.0,29.0,36.5,,17.0,29.0,28.0,0.0,,,MD,,0.0,29.48,30.25,11.5,33.0,11.9,2012,4,10
9,2012-04-11,55.0,27.0,41.0,,22.0,34.0,24.0,0.0,,,MD,,0.0,29.54,30.32,2.2,33.0,3.6,2012,4,11
9,2012-04-12,64.0,33.0,48.5,,27.0,40.0,16.0,0.0,,,BR,,0.0,29.34,30.14,5.5,13.0,6.0,2012,4,12
9,2012-04-13,54.0,48.0,51.0,,40.0,46.0,14.0,0.0,,,RA BR,,0.04,29.07,29.87,15.9,14.0,16.3,2012,4,13
9,2012-04-14,74.0,44.0,59.0,,46.0,53.0,6.0,0.0,,,BR,,0.005,28.95,29.75,4.4,17.0,7.2,2012,4,14
9,2012-04-15,75.0,49.0,62.0,,55.0,57.0,3.0,0.0,,,RA BR,,1.19,28.58,29.38,4.3,12.0,9.2,2012,4,15
9,2012-04-16,49.0,34.0,41.5,,32.0,36.0,23.0,0.0,,,RA SN BR,,0.22,29.18,29.85,15.2,32.0,16.0,2012,4,16
9,2012-04-17,58.0,30.0,44.0,,37.0,43.0,21.0,0.0,,,RA,,0.1,29.4,30.16,5.1,14.0,6.6,2012,4,17
9,2012-04-18,65.0,46.0,55.5,,43.0,49.0,9.0,0.0,,,RA,,0.11,29.16,29.92,7.0,27.0,11.8,2012,4,18
9,2012-04-19,47.0,40.0,43.5,,34.0,40.0,21.0,0.0,,,RA,,0.04,29.24,30.01,6.6,5.0,7.3,2012,4,19
9,2012-04-20,58.0,34.0,46.0,,29.0,39.0,19.0,0.0,,,MD,,0.0,29.28,30.05,5.2,35.0,7.4,2012,4,20
9,2012-04-21,54.0,40.0,47.0,,37.0,42.0,18.0,0.0,,,RA BR,,0.32,29.21,29.98,8.4,15.0,9.7,2012,4,21
9,2012-04-22,56.0,40.0,48.0,,38.0,43.0,17.0,0.0,,,RA,,0.005,29.42,30.18,3.0,35.0,3.9,2012,4,22
9,2012-04-23,65.0,35.0,50.0,,38.0,45.0,15.0,0.0,,,MD,,0.0,29.24,30.05,3.1,31.0,3.6,2012,4,23
9,2012-04-24,73.0,48.0,60.5,,40.0,50.0,4.0,0.0,,,MD,,0.0,28.9,29.7,4.1,14.0,5.1,2012,4,24
9,2012-04-25,72.0,49.0,60.5,,47.0,53.0,4.0,0.0,,,RA,,0.16,28.9,29.63,5.1,11.0,8.9,2012,4,25
9,2012-04-26,56.0,44.0,50.0,,29.0,41.0,15.0,0.0,,,MD,,0.0,29.36,30.08,8.9,3.0,10.5,2012,4,26
9,2012-04-27,57.0,40.0,48.5,,26.0,40.0,16.0,0.0,,,RA,,0.005,29.34,30.12,11.4,12.0,11.8,2012,4,27
9,2012-04-28,51.0,40.0,45.5,,32.0,39.0,19.0,0.0,,,RA BR,,0.15,29.39,30.15,10.6,11.0,11.0,2012,4,28
9,2012-04-29,58.0,44.0,51.0,,40.0,46.0,14.0,0.0,,,RA,,0.1,29.36,30.15,7.9,13.0,8.2,2012,4,29
9,2012-04-30,62.0,44.0,53.0,,46.0,49.0,12.0,0.0,,,BR,,0.0,29.14,29.93,6.1,15.0,6.3,2012,4,30
9,2012-05-01,74.0,50.0,62.0,,55.0,58.0,3.0,0.0,,,RA BR VCTS,,0.75,28.94,29.7,11.1,15.0,11.5,2012,5,1
9,2012-05-02,80.0,58.0,69.0,,57.0,62.0,0.0,4.0,,,MD,,0.08,28.97,29.71,3.8,16.0,5.6,2012,5,2
9,2012-05-03,79.0,59.0,69.0,,59.0,62.0,0.0,4.0,,,TSRA BR,,0.58,29.07,29.79,2.8,2.0,5.7,2012,5,3
9,2012-05-04,74.0,53.0,63.5,,52.0,57.0,1.0,0.0,,,RA BR,,0.34,29.21,29.93,8.8,7.0,10.7,2012,5,4
9,2012-05-05,60.0,55.0,57.5,,52.0,54.0,7.0,0.0,,,RA BR,,0.77,29.21,29.97,6.5,9.0,8.3,2012,5,5
9,2012-05-06,64.0,52.0,58.0,,53.0,55.0,7.0,0.0,,,RA BR VCTS,,1.1,29.17,29.95,5.0,3.0,6.8,2012,5,6
9,2012-05-07,67.0,52.0,59.5,,44.0,52.0,5.0,0.0,,,BR,,0.0,29.15,29.92,10.0,29.0,10.5,2012,5,7
9,2012-05-08,58.0,48.0,53.0,,46.0,49.0,12.0,0.0,,,RA,,0.24,29.15,29.9,3.4,30.0,4.6,2012,5,8
9,2012-05-09,65.0,45.0,55.0,,41.0,49.0,10.0,0.0,,,MD,,0.0,29.23,30.0,2.9,36.0,4.2,2012,5,9
9,2012-05-10,73.0,46.0,59.5,,44.0,52.0,5.0,0.0,,,BR,,0.0,29.13,29.9,7.9,15.0,8.0,2012,5,10
9,2012-05-11,71.0,51.0,61.0,,48.0,54.0,4.0,0.0,,,RA,,0.06,29.28,29.99,4.5,31.0,10.4,2012,5,11
9,2012-05-12,70.0,49.0,59.5,,37.0,49.0,5.0,0.0,,,MD,,0.0,29.54,30.29,2.6,34.0,3.6,2012,5,12
9,2012-05-13,75.0,45.0,60.0,,39.0,50.0,5.0,0.0,,,BR,,0.0,29.39,30.18,3.9,25.0,4.4,2012,5,13
9,2012-05-14,85.0,50.0,67.5,,44.0,56.0,0.0,3.0,,,MD,,0.0,29.15,29.94,5.1,22.0,5.8,2012,5,14
9,2012-05-15,74.0,54.0,64.0,,39.0,52.0,1.0,0.0,,,MD,,0.0,29.2,29.93,10.4,33.0,11.3,2012,5,15
9,2012-05-16,70.0,46.0,58.0,,36.0,48.0,7.0,0.0,,,MD,,0.0,29.33,30.09,0.7,14.0,3.6,2012,5,16
9,2012-05-17,84.0,54.0,69.0,,42.0,55.0,0.0,4.0,,,RA,,0.005,29.09,29.86,14.8,16.0,15.1,2012,5,17
9,2012-05-18,93.0,62.0,77.5,,49.0,61.0,0.0,13.0,,,MD,,0.0,29.01,29.76,12.4,17.0,13.0,2012,5,18
9,2012-05-19,88.0,65.0,76.5,,58.0,65.0,0.0,12.0,,,TS RA,,0.63,29.02,29.77,8.5,18.0,12.7,2012,5,19
9,2012-05-20,65.0,48.0,56.5,,50.0,53.0,8.0,0.0,,,RA BR,,0.01,29.28,30.0,10.1,33.0,10.4,2012,5,20
9,2012-05-21,75.0,45.0,60.0,,43.0,52.0,5.0,0.0,,,MD,,0.0,29.4,30.16,2.3,13.0,2.8,2012,5,21
9,2012-05-22,85.0,55.0,70.0,,45.0,57.0,0.0,5.0,,,MD,,0.0,29.06,29.85,12.1,16.0,12.5,2012,5,22
9,2012-05-23,88.0,65.0,76.5,,52.0,61.0,0.0,12.0,,,RA,,0.32,28.76,29.54,11.9,16.0,15.0,2012,5,23
9,2012-05-24,66.0,55.0,60.5,,57.0,59.0,4.0,0.0,,,TS TSRA RA BR VCTS,,1.56,28.77,29.5,4.8,31.0,7.7,2012,5,24
9,2012-05-25,70.0,52.0,61.0,,50.0,56.0,4.0,0.0,,,MD,,0.005,29.26,29.97,3.2,28.0,4.3,2012,5,25
9,2012-05-26,65.0,60.0,62.5,,58.0,60.0,2.0,0.0,,,TSRA RA BR,,0.63,29.23,30.0,6.1,9.0,6.9,2012,5,26
9,2012-05-27,91.0,64.0,77.5,,65.0,69.0,0.0,13.0,,,RA BR,,0.45,28.92,29.69,7.7,16.0,10.8,2012,5,27
9,2012-05-28,79.0,58.0,68.5,,56.0,62.0,0.0,4.0,,,RA BR,,0.12,28.92,29.67,9.2,23.0,11.0,2012,5,28
9,2012-05-29,64.0,52.0,58.0,,44.0,51.0,7.0,0.0,,,MD,,0.0,29.09,29.82,12.6,28.0,13.8,2012,5,29
9,2012-05-30,62.0,48.0,55.0,,41.0,48.0,10.0,0.0,,,MD,,0.005,29.24,29.99,6.2,35.0,8.1,2012,5,30
9,2012-05-31,65.0,50.0,57.5,,40.0,49.0,7.0,0.0,,,MD,,0.0,29.26,30.02,4.3,5.0,5.4,2012,5,31
9,2012-06-01,72.0,47.0,59.5,,40.0,51.0,5.0,0.0,,,MD,0.0,0.0,29.09,29.87,1.1,27.0,2.4,2012,6,1
9,2012-06-02,76.0,51.0,63.5,,46.0,55.0,1.0,0.0,,,MD,0.0,0.0,29.0,29.76,5.2,32.0,5.5,2012,6,2
9,2012-06-03,78.0,54.0,66.0,,52.0,59.0,0.0,1.0,,,BR,0.0,0.0,29.06,29.8,2.2,19.0,3.3,2012,6,3
9,2012-06-04,83.0,60.0,71.5,,56.0,62.0,0.0,7.0,,,MD,0.0,0.005,29.15,29.89,0.1,12.0,2.4,2012,6,4
9,2012-06-05,82.0,60.0,71.0,,56.0,62.0,0.0,6.0,,,MD,0.0,0.0,29.23,29.97,3.2,9.0,4.8,2012,6,5
9,2012-06-06,82.0,63.0,72.5,,57.0,62.0,0.0,8.0,,,RA,0.0,0.17,29.28,30.02,6.4,13.0,6.5,2012,6,6
9,2012-06-07,82.0,64.0,73.0,,60.0,65.0,0.0,8.0,,,MD,0.0,0.005,29.26,30.03,5.7,20.0,6.9,2012,6,7
9,2012-06-08,89.0,69.0,79.0,,60.0,66.0,0.0,14.0,,,RA,0.0,0.005,29.08,29.85,5.8,22.0,6.8,2012,6,8
9,2012-06-09,92.0,70.0,81.0,,55.0,65.0,0.0,16.0,,,MD,0.0,0.0,28.95,29.7,9.2,18.0,10.2,2012,6,9
9,2012-06-10,94.0,65.0,79.5,,61.0,68.0,0.0,15.0,,,TS TSRA RA,0.0,0.58,28.92,29.65,12.6,17.0,15.5,2012,6,10
9,2012-06-11,75.0,56.0,65.5,,52.0,58.0,0.0,1.0,,,MD,0.0,0.0,29.09,29.8,11.1,27.0,13.6,2012,6,11
9,2012-06-12,69.0,51.0,60.0,,43.0,51.0,5.0,0.0,,,MD,0.0,0.005,29.37,30.11,7.8,31.0,9.2,2012,6,12
9,2012-06-13,74.0,53.0,63.5,,50.0,56.0,1.0,0.0,,,RA,0.0,0.005,29.26,30.03,9.0,14.0,9.3,2012,6,13
9,2012-06-14,69.0,60.0,64.5,,57.0,60.0,0.0,0.0,,,TS TSRA RA BR,0.0,0.95,29.08,29.84,12.8,14.0,13.7,2012,6,14
9,2012-06-15,80.0,62.0,71.0,,61.0,66.0,0.0,6.0,,,BR HZ,0.0,0.0,29.21,29.95,1.5,7.0,2.9,2012,6,15
9,2012-06-16,82.0,64.0,73.0,,62.0,65.0,0.0,8.0,,,RA BR,0.0,0.54,29.1,29.85,4.3,28.0,6.2,2012,6,16
9,2012-06-17,79.0,57.0,68.0,,57.0,61.0,0.0,3.0,,,TSRA RA BR VCTS,0.0,0.86,28.91,29.71,6.8,16.0,8.2,2012,6,17
9,2012-06-18,91.0,66.0,78.5,,63.0,68.0,0.0,14.0,,,VCTS,0.0,0.05,28.78,29.51,2.4,20.0,5.3,2012,6,18
9,2012-06-19,92.0,70.0,81.0,,68.0,72.0,-16.0,16.0,,,TSRA VCTS,0.0,0.005,28.89,29.864137931034485,8.5,16.0,11.6,2012,6,19
9,2012-06-20,82.0,64.0,73.0,,65.0,68.0,0.0,8.0,,,TS TSRA RA,0.0,0.17,29.02,29.73,4.9,22.0,8.5,2012,6,20
9,2012-06-21,77.0,61.0,69.0,,56.0,62.0,0.0,4.0,,,MD,0.0,0.01,29.2,29.93,9.0,29.0,9.9,2012,6,21
9,2012-06-22,80.0,60.0,70.0,,56.0,62.0,0.0,5.0,,,MD,0.0,0.0,29.23,29.97,4.5,31.0,5.3,2012,6,22
9,2012-06-23,78.0,64.0,71.0,,60.0,64.0,0.0,6.0,,,MD,0.0,0.005,29.17,29.92,6.3,15.0,6.5,2012,6,23
9,2012-06-24,83.0,65.0,74.0,,62.0,67.0,0.0,9.0,,,MD,0.0,0.0,29.26,29.99,5.7,3.0,6.7,2012,6,24
9,2012-06-25,78.0,58.0,68.0,,50.0,58.0,0.0,3.0,,,MD,0.0,0.0,29.35,30.1,6.2,12.0,6.5,2012,6,25
