station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
3,2012-01-31,72.0,45.0,58.5,21.0,48.0,53.0,6.0,0.0,725.0,1749.0,MD,0.0,0.0,29.24,29.95,10.3,20.0,12.5,2012,1,31
3,2012-02-01,67.0,37.0,52.0,14.0,32.0,43.0,13.0,0.0,725.0,1750.0,MD,0.0,0.0,29.39,30.11,5.1,36.0,5.8,2012,2,1
3,2012-02-02,67.0,30.0,48.5,10.0,38.0,45.0,16.0,0.0,724.0,1751.0,MD,0.0,0.0,29.38,30.12,5.6,12.0,7.5,2012,2,2
3,2012-02-03,59.0,50.0,54.5,16.0,48.0,51.0,10.0,0.0,723.0,1752.0,RA DZ BR,0.0,0.84,29.22,29.95,6.7,13.0,11.0,2012,2,3
3,2012-02-04,51.0,38.0,44.5,6.0,38.0,42.0,20.0,0.0,722.0,1753.0,MD,0.0,0.005,29.48,30.18,11.3,30.0,12.3,2012,2,4
3,2012-02-05,50.0,33.0,41.5,3.0,30.0,37.0,23.0,0.0,721.0,1754.0,MD,0.0,0.0,29.62,30.35,7.0,34.0,7.7,2012,2,5
3,2012-02-06,55.0,28.0,41.5,2.0,27.0,36.0,23.0,0.0,720.0,1755.0,MD,0.0,0.0,29.52,30.28,0.3,16.0,2.1,2012,2,6
3,2012-02-07,52.0,35.0,43.5,4.0,34.0,39.0,21.0,0.0,719.0,1756.0,RA,0.0,0.005,29.57,30.3,6.6,35.0,7.0,2012,2,7
3,2012-02-08,41.0,34.0,37.5,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,2012,2,8
3,2012-02-09,48.0,37.0,42.5,3.0,33.0,38.0,22.0,0.0,717.0,1758.0,RA BR,0.0,0.12,29.49,30.26,1.8,16.0,2.8,2012,2,9
3,2012-02-10,41.0,23.0,32.0,-9.0,25.0,32.0,33.0,0.0,716.0,1759.0,RA BR,0.0,0.005,29.53,30.24,12.0,33.0,12.7,2012,2,10
3,2012-02-11,30.0,17.0,23.5,-17.0,8.0,19.0,41.0,0.0,715.0,1800.0,MD,0.0,0.0,29.92,30.65,10.8,36.0,11.3,2012,2,11
3,2012-02-12,37.0,16.0,26.5,-14.0,8.0,22.0,38.0,0.0,714.0,1800.0,SN,0.05,0.005,29.67,30.47,5.3,15.0,7.3,2012,2,12
3,2012-02-13,37.0,31.0,34.0,-7.0,31.0,33.0,31.0,0.0,713.0,1801.0,DZ FZDZ SN BR,1.2,0.1,29.18,29.97,13.5,18.0,13.8,2012,2,13
3,2012-02-14,52.0,30.0,41.0,-1.0,35.0,38.0,24.0,0.0,712.0,1802.0,FG+ FZFG BR,0.0,0.0,29.2,29.94,4.9,16.0,6.1,2012,2,14
3,2012-02-15,52.0,42.0,47.0,5.0,45.0,46.0,18.0,0.0,711.0,1803.0,RA DZ BR,0.0,0.17,29.2,29.92,6.0,15.0,8.5,2012,2,15
3,2012-02-16,56.0,38.0,47.0,5.0,35.0,42.0,18.0,0.0,710.0,1804.0,BR,0.0,0.0,29.5,30.22,6.1,35.0,7.6,2012,2,16
3,2012-02-17,56.0,35.0,45.5,3.0,40.0,44.0,19.0,0.0,709.0,1805.0,MD,0.0,0.005,29.39,30.12,1.4,16.0,2.8,2012,2,17
3,2012-02-18,50.0,39.0,44.5,2.0,37.0,41.0,20.0,0.0,708.0,1806.0,RA BR,0.0,0.01,29.34,30.08,8.7,36.0,8.9,2012,2,18
3,2012-02-19,57.0,32.0,44.5,2.0,32.0,40.0,20.0,0.0,707.0,1807.0,MD,0.0,0.0,29.31,30.06,0.5,10.0,4.7,2012,2,19
3,2012-02-20,55.0,39.0,47.0,3.0,39.0,44.0,18.0,0.0,705.0,1808.0,TSRA,0.0,0.12,29.16,29.9,13.7,19.0,18.4,2012,2,20
3,2012-02-21,61.0,35.0,48.0,4.0,27.0,40.0,17.0,0.0,704.0,1809.0,MD,0.0,0.0,29.21,29.95,6.8,22.0,8.5,2012,2,21
3,2012-02-22,75.0,32.0,53.5,10.0,32.0,45.0,11.0,0.0,703.0,1810.0,MD,0.0,0.0,28.85,29.62,3.9,22.0,5.5,2012,2,22
3,2012-02-23,70.0,45.0,57.5,14.0,33.0,46.0,7.0,0.0,702.0,1811.0,MD,0.0,0.0,28.82,29.49,10.4,31.0,17.0,2012,2,23
3,2012-02-24,55.0,35.0,45.0,0.0,22.0,37.0,20.0,0.0,701.0,1812.0,MD,0.0,0.0,29.47,30.15,10.1,30.0,11.4,2012,2,24
3,2012-02-25,62.0,30.0,46.0,1.0,23.0,38.0,19.0,0.0,659.0,1813.0,MD,0.0,0.0,29.46,30.2,8.6,17.0,10.2,2012,2,25
3,2012-02-26,65.0,45.0,55.0,10.0,31.0,45.0,10.0,0.0,658.0,1814.0,MD,0.0,0.0,29.33,30.05,12.3,18.0,13.0,2012,2,26
3,2012-02-27,65.0,45.0,55.0,10.0,29.0,44.0,10.0,0.0,657.0,1815.0,MD,0.0,0.0,29.54,30.27,6.8,3.0,8.0,2012,2,27
3,2012-02-28,70.0,49.0,59.5,14.0,49.0,54.0,5.0,0.0,655.0,1816.0,TSRA RA,0.0,0.25,29.16,29.91,13.9,16.0,15.4,2012,2,28
3,2012-02-29,67.0,40.0,53.5,8.0,26.0,43.0,11.0,0.0,650.0,1814.0,MD,0.0,0.0,29.18,29.9,7.2,27.0,8.0,2012,2,29
3,2012-03-01,78.0,41.0,59.5,14.0,31.0,48.0,5.0,0.0,654.0,1817.0,MD,0.0,0.0,28.89,29.64,13.2,18.0,13.8,2012,3,1
3,2012-03-02,67.0,39.0,53.0,6.0,36.0,44.0,12.0,0.0,653.0,1818.0,MD,0.0,0.0,29.07,29.74,8.0,33.0,11.2,2012,3,2
3,2012-03-03,56.0,31.0,43.5,-3.0,23.0,37.0,21.0,0.0,651.0,1819.0,MD,0.0,0.0,29.32,30.02,8.1,30.0,8.7,2012,3,3
3,2012-03-04,71.0,33.0,52.0,5.0,26.0,42.0,13.0,0.0,650.0,1820.0,MD,0.0,0.0,29.33,30.03,7.9,28.0,9.0,2012,3,4
3,2012-03-05,73.0,39.0,56.0,8.0,29.0,45.0,9.0,0.0,649.0,1821.0,MD,0.0,0.0,29.46,30.2,7.5,16.0,11.0,2012,3,5
3,2012-03-06,71.0,55.0,63.0,15.0,43.0,53.0,2.0,0.0,647.0,1822.0,MD,0.0,0.0,29.21,29.95,21.8,17.0,22.0,2012,3,6
3,2012-03-07,71.0,62.0,66.5,18.0,54.0,59.0,0.0,2.0,646.0,1823.0,MD,0.0,0.0,29.16,29.88,20.2,17.0,20.3,2012,3,7
3,2012-03-08,65.0,33.0,49.0,0.0,37.0,40.0,16.0,0.0,645.0,1824.0,TSRA RA DZ BR,0.05,0.36,29.62,30.27,11.5,36.0,12.3,2012,3,8
3,2012-03-09,63.0,30.0,46.5,-2.0,28.0,40.0,18.0,0.0,643.0,1824.0,MD,0.0,0.0,29.72,30.45,5.2,3.0,6.4,2012,3,9
3,2012-03-10,66.0,32.0,49.0,-1.0,32.0,42.0,16.0,0.0,642.0,1825.0,RA,0.0,0.04,29.52,30.28,6.8,15.0,6.9,2012,3,10
3,2012-03-11,55.0,47.0,51.0,1.0,47.0,49.0,14.0,0.0,640.0,1826.0,RA DZ BR,0.0,1.01,29.2,29.97,9.2,16.0,9.8,2012,3,11
3,2012-03-12,78.0,53.0,65.5,16.0,50.0,56.0,0.0,1.0,639.0,1827.0,MD,0.0,0.0,29.18,29.89,12.9,18.0,13.1,2012,3,12
3,2012-03-13,84.0,52.0,68.0,18.0,56.0,61.0,0.0,3.0,638.0,1828.0,BR,0.0,0.0,29.25,29.96,11.8,17.0,12.3,2012,3,13
3,2012-03-14,75.0,63.0,69.0,18.0,60.0,64.0,0.0,4.0,636.0,1829.0,MD,0.0,0.0,29.29,29.99,11.9,18.0,12.2,2012,3,14
3,2012-03-15,80.0,65.0,72.5,22.0,62.0,66.0,0.0,8.0,635.0,1830.0,MD,0.0,0.0,29.28,29.99,12.4,17.0,12.7,2012,3,15
3,2012-03-16,78.0,65.0,71.5,21.0,62.0,66.0,0.0,7.0,633.0,1831.0,MD,0.0,0.0,29.25,29.97,12.9,17.0,13.2,2012,3,16
3,2012-03-17,77.0,68.0,72.5,21.0,60.0,64.0,0.0,8.0,632.0,1832.0,RA,0.0,0.005,29.2,29.9,13.9,18.0,14.2,2012,3,17
3,2012-03-18,76.0,67.0,71.5,20.0,60.0,64.0,0.0,7.0,630.0,1832.0,MD,0.0,0.0,29.13,29.86,16.1,16.0,16.2,2012,3,18
3,2012-03-19,70.0,56.0,63.0,11.0,59.0,60.0,2.0,0.0,629.0,1833.0,TSRA RA BR,0.0,2.81,29.02,29.73,7.5,14.0,11.0,2012,3,19
3,2012-03-20,60.0,53.0,56.5,4.0,55.0,55.0,8.0,0.0,628.0,1834.0,TSRA RA DZ BR,0.0,1.43,29.05,29.76,3.5,12.0,4.2,2012,3,20
3,2012-03-21,60.0,45.0,52.5,0.0,51.0,52.0,12.0,0.0,626.0,1835.0,TSRA RA BR,0.0,0.5,29.08,29.79,2.7,12.0,5.0,2012,3,21
3,2012-03-22,57.0,45.0,51.0,-3.0,46.0,49.0,14.0,0.0,625.0,1836.0,RA BR,0.0,0.09,29.11,29.83,6.7,16.0,8.5,2012,3,22
3,2012-03-23,65.0,45.0,55.0,1.0,46.0,50.0,10.0,0.0,623.0,1837.0,MD,0.0,0.005,29.22,29.94,6.0,28.0,7.4,2012,3,23
3,2012-03-24,77.0,43.0,60.0,6.0,46.0,53.0,5.0,0.0,622.0,1838.0,MD,0.0,0.0,29.28,30.0,1.1,31.0,1.6,2012,3,24
3,2012-03-25,81.0,48.0,64.5,11.0,49.0,56.0,0.0,0.0,620.0,1839.0,MD,0.0,0.0,29.31,30.03,1.9,13.0,2.5,2012,3,25
3,2012-03-26,82.0,51.0,66.5,12.0,53.0,59.0,0.0,2.0,619.0,1839.0,MD,0.0,0.0,29.26,29.98,6.7,15.0,7.0,2012,3,26
3,2012-03-27,83.0,61.0,72.0,17.0,55.0,62.0,0.0,7.0,617.0,1840.0,MD,0.0,0.0,29.23,29.94,12.1,18.0,12.5,2012,3,27
3,2012-03-28,83.0,59.0,71.0,16.0,58.0,63.0,0.0,6.0,616.0,1841.0,MD,0.0,0.0,29.2,29.91,11.8,17.0,12.2,2012,3,28
3,2012-03-29,81.0,57.0,69.0,13.0,58.0,63.0,0.0,4.0,614.0,1842.0,MD,0.0,0.0,29.11,29.82,10.2,17.0,10.7,2012,3,29
3,2012-03-30,84.0,61.0,72.5,17.0,60.0,65.0,0.0,8.0,613.0,1843.0,BR,0.0,0.0,29.06,29.76,7.1,18.0,7.7,2012,3,30
3,2012-03-31,85.0,60.0,72.5,17.0,62.0,66.0,0.0,8.0,612.0,1844.0,BR HZ,0.0,0.0,29.05,29.77,5.6,17.0,6.0,2012,3,31
3,2012-04-01,90.0,66.0,78.0,21.0,63.0,68.0,0.0,13.0,610.0,1844.0,BR,0.0,0.0,28.89,29.59,16.5,17.0,16.0,2012,4,1
3,2012-04-02,84.0,62.0,73.0,16.0,61.0,66.0,0.0,8.0,609.0,1845.0,MD,0.0,0.0,28.95,29.63,13.6,16.0,14.1,2012,4,2
3,2012-04-03,73.0,60.0,66.5,10.0,57.0,61.0,0.0,2.0,607.0,1846.0,RA,0.0,0.005,29.1,29.8,1.8,17.0,6.5,2012,4,3
3,2012-04-04,72.0,56.0,64.0,7.0,51.0,57.0,1.0,0.0,606.0,1847.0,MD,0.0,0.005,29.03,29.74,6.3,23.0,7.7,2012,4,4
3,2012-04-05,66.0,50.0,58.0,0.0,52.0,55.0,7.0,0.0,604.0,1848.0,MD,0.0,0.0,29.16,29.85,4.9,32.0,7.4,2012,4,5
3,2012-04-06,68.0,48.0,58.0,0.0,51.0,54.0,7.0,0.0,603.0,1849.0,MD,0.0,0.0,29.31,30.02,3.9,10.0,5.4,2012,4,6
3,2012-04-07,65.0,55.0,60.0,2.0,53.0,56.0,5.0,0.0,602.0,1850.0,TSRA RA BR,0.0,0.14,29.47,30.15,2.4,12.0,7.5,2012,4,7
3,2012-04-08,68.0,49.0,58.5,0.0,52.0,56.0,6.0,0.0,600.0,1850.0,BR,0.0,0.0,29.53,30.25,1.5,7.0,4.7,2012,4,8
3,2012-04-09,77.0,56.0,66.5,8.0,56.0,60.0,0.0,2.0,559.0,1851.0,BR,0.0,0.0,29.38,30.12,3.1,16.0,3.9,2012,4,9
3,2012-04-10,75.0,56.0,65.5,7.0,52.0,58.0,0.0,1.0,557.0,1852.0,MD,0.0,0.0,29.38,30.1,5.0,3.0,6.2,2012,4,10
3,2012-04-11,67.0,51.0,59.0,-1.0,46.0,52.0,6.0,0.0,556.0,1853.0,TS TSRA RA,0.0,0.16,29.44,30.15,6.7,8.0,7.5,2012,4,11
3,2012-04-12,70.0,51.0,60.5,1.0,48.0,54.0,4.0,0.0,555.0,1854.0,MD,0.0,0.0,29.26,30.0,12.1,14.0,12.4,2012,4,12
3,2012-04-13,74.0,60.0,67.0,7.0,60.0,63.0,0.0,2.0,553.0,1855.0,TSRA RA BR,0.0,0.09,29.13,29.84,15.2,17.0,15.4,2012,4,13
3,2012-04-14,78.0,65.0,71.5,11.0,63.0,67.0,0.0,7.0,552.0,1855.0,TS TSRA RA BR,0.0,0.26,28.98,29.72,16.6,17.0,17.4,2012,4,14
3,2012-04-15,76.0,57.0,66.5,6.0,51.0,59.0,0.0,2.0,551.0,1856.0,TSRA RA BR,0.0,0.78,28.97,29.66,11.6,20.0,14.1,2012,4,15
3,2012-04-16,71.0,47.0,59.0,-2.0,43.0,52.0,6.0,0.0,549.0,1857.0,MD,0.0,0.0,29.44,30.11,3.5,33.0,4.9,2012,4,16
3,2012-04-17,75.0,44.0,59.5,-1.0,46.0,54.0,5.0,0.0,548.0,1858.0,MD,0.0,0.0,29.47,30.19,3.8,14.0,4.9,2012,4,17
3,2012-04-18,77.0,54.0,65.5,4.0,51.0,57.0,0.0,1.0,547.0,1859.0,MD,0.0,0.0,29.31,30.05,12.5,17.0,12.8,2012,4,18
3,2012-04-19,81.0,59.0,70.0,8.0,53.0,60.0,0.0,5.0,545.0,1860.0,TSRA,0.0,0.35,29.08,29.81,13.3,18.0,14.7,2012,4,19
3,2012-04-20,65.0,47.0,56.0,-6.0,46.0,51.0,9.0,0.0,544.0,1901.0,RA BR,0.0,1.01,29.26,29.96,11.5,35.0,12.2,2012,4,20
3,2012-04-21,72.0,40.0,56.0,-6.0,44.0,51.0,9.0,0.0,543.0,1901.0,MD,0.0,0.0,29.28,30.0,0.9,26.0,3.0,2012,4,21
3,2012-04-22,69.0,47.0,58.0,-5.0,41.0,50.0,7.0,0.0,542.0,1902.0,MD,0.0,0.0,29.41,30.11,10.0,35.0,10.3,2012,4,22
3,2012-04-23,71.0,42.0,56.5,-6.0,42.0,50.0,8.0,0.0,540.0,1903.0,MD,0.0,0.0,29.39,30.13,0.5,29.0,3.0,2012,4,23
3,2012-04-24,86.0,50.0,68.0,5.0,50.0,59.0,0.0,3.0,539.0,1904.0,MD,0.0,0.0,29.05,29.81,11.9,19.0,12.2,2012,4,24
3,2012-04-25,87.0,68.0,77.5,15.0,61.0,67.0,0.0,13.0,538.0,1905.0,MD,0.0,0.005,28.96,29.66,9.2,19.0,10.3,2012,4,25
3,2012-04-26,87.0,64.0,75.5,13.0,60.0,66.0,0.0,11.0,537.0,1906.0,BR,0.0,0.0,29.11,29.81,4.8,8.0,5.5,2012,4,26
3,2012-04-27,85.0,66.0,75.5,13.0,63.0,67.0,0.0,11.0,536.0,1907.0,MD,0.0,0.005,28.95,29.67,15.9,17.0,17.3,2012,4,27
3,2012-04-28,80.0,70.0,75.0,11.0,63.0,67.0,0.0,10.0,534.0,1907.0,MD,0.0,0.005,29.1,29.79,9.9,16.0,10.7,2012,4,28
3,2012-04-29,80.0,67.0,73.5,9.0,64.0,68.0,0.0,9.0,533.0,1908.0,TS RA,0.0,0.005,29.18,29.87,10.1,17.0,11.6,2012,4,29
3,2012-04-30,82.0,60.0,71.0,6.0,64.0,67.0,0.0,6.0,532.0,1909.0,TSRA RA BR,0.0,0.83,29.16,29.89,8.1,16.0,12.3,2012,4,30
3,2012-05-01,84.0,64.0,74.0,8.0,63.0,68.0,0.0,9.0,531.0,1910.0,TS TSRA,0.0,0.01,29.05,29.75,17.7,17.0,17.5,2012,5,1
3,2012-05-02,84.0,71.0,77.5,12.0,65.0,69.0,0.0,13.0,530.0,1911.0,MD,0.0,0.0,29.08,29.78,17.9,17.0,18.0,2012,5,2
3,2012-05-03,90.0,70.0,80.0,14.0,68.0,72.0,0.0,15.0,529.0,1912.0,MD,0.0,0.0,29.1,29.8,15.0,17.0,15.1,2012,5,3
3,2012-05-04,88.0,75.0,81.5,16.0,68.0,72.0,0.0,17.0,528.0,1913.0,MD,0.0,0.0,29.1,29.8,13.5,17.0,13.8,2012,5,4
3,2012-05-05,89.0,67.0,78.0,12.0,65.0,70.0,0.0,13.0,527.0,1913.0,MD,0.0,0.0,29.08,29.78,11.2,16.0,11.8,2012,5,5
3,2012-05-06,87.0,72.0,79.5,14.0,69.0,72.0,0.0,15.0,526.0,1914.0,MD,0.0,0.0,29.08,29.77,11.0,16.0,11.4,2012,5,6
3,2012-05-07,77.0,59.0,68.0,1.0,61.0,64.0,0.0,3.0,525.0,1915.0,BR,0.0,0.0,29.22,29.91,8.8,1.0,10.2,2012,5,7
3,2012-05-08,76.0,54.0,65.0,-2.0,49.0,57.0,0.0,0.0,524.0,1916.0,MD,0.0,0.0,29.31,30.02,5.9,35.0,6.4,2012,5,8
3,2012-05-09,79.0,50.0,64.5,-2.0,49.0,56.0,0.0,0.0,523.0,1917.0,MD,0.0,0.0,29.28,30.0,3.0,1.0,4.7,2012,5,9
3,2012-05-10,83.0,52.0,67.5,0.0,50.0,58.0,0.0,3.0,522.0,1918.0,MD,0.0,0.0,29.19,29.91,4.9,13.0,5.5,2012,5,10
3,2012-05-11,71.0,59.0,65.0,-3.0,55.0,59.0,0.0,0.0,521.0,1919.0,RA,0.0,0.02,29.3,29.99,3.0,10.0,5.9,2012,5,11
3,2012-05-12,74.0,60.0,67.0,-1.0,58.0,62.0,0.0,2.0,520.0,1919.0,RA BR,0.0,0.11,29.42,30.13,5.5,34.0,5.8,2012,5,12
3,2012-05-13,80.0,59.0,69.5,2.0,56.0,61.0,0.0,5.0,519.0,1920.0,MD,0.0,0.0,29.42,30.14,6.4,36.0,6.6,2012,5,13
3,2012-05-14,80.0,54.0,67.0,-2.0,52.0,59.0,0.0,2.0,519.0,1921.0,MD,0.0,0.0,29.36,30.09,4.3,36.0,5.0,2012,5,14
3,2012-05-15,85.0,52.0,68.5,0.0,50.0,59.0,0.0,4.0,518.0,1922.0,MD,0.0,0.0,29.31,30.03,0.6,13.0,2.5,2012,5,15
3,2012-05-16,90.0,54.0,72.0,3.0,54.0,62.0,0.0,7.0,517.0,1923.0,MD,0.0,0.0,29.28,29.99,0.6,17.0,2.6,2012,5,16
3,2012-05-17,90.0,59.0,74.5,6.0,55.0,63.0,0.0,10.0,516.0,1924.0,MD,0.0,0.0,29.2,29.92,5.6,17.0,6.3,2012,5,17
3,2012-05-18,88.0,64.0,76.0,7.0,57.0,65.0,0.0,11.0,515.0,1924.0,MD,0.0,0.0,29.11,29.83,15.0,17.0,15.3,2012,5,18
3,2012-05-19,89.0,70.0,79.5,10.0,55.0,65.0,0.0,15.0,515.0,1925.0,RA,0.0,0.005,29.15,29.85,16.3,17.0,16.4,2012,5,19
3,2012-05-20,80.0,66.0,73.0,3.0,60.0,66.0,0.0,8.0,514.0,1926.0,TS,0.0,0.005,29.36,30.04,1.6,24.0,7.5,2012,5,20
3,2012-05-21,82.0,58.0,70.0,0.0,51.0,60.0,0.0,5.0,513.0,1927.0,MD,0.0,0.01,29.42,30.13,5.4,2.0,6.9,2012,5,21
3,2012-05-22,86.0,50.0,68.0,-2.0,48.0,58.0,0.0,3.0,513.0,1927.0,MD,0.0,0.0,29.19,29.94,5.6,15.0,6.5,2012,5,22
3,2012-05-23,92.0,69.0,80.5,10.0,57.0,65.0,0.0,16.0,512.0,1928.0,MD,0.0,0.0,28.88,29.61,18.8,16.0,19.0,2012,5,23
3,2012-05-24,87.0,74.0,80.5,9.0,65.0,70.0,0.0,16.0,512.0,1929.0,MD,0.0,0.0,28.86,29.54,18.1,17.0,18.4,2012,5,24
3,2012-05-25,91.0,74.0,82.5,11.0,68.0,72.0,0.0,18.0,511.0,1930.0,MD,0.0,0.0,29.11,29.78,15.3,16.0,15.7,2012,5,25
3,2012-05-26,91.0,76.0,83.5,12.0,67.0,72.0,0.0,19.0,510.0,1930.0,MD,0.0,0.0,29.2,29.89,14.4,17.0,14.5,2012,5,26
3,2012-05-27,91.0,73.0,82.0,9.0,61.0,69.0,0.0,17.0,510.0,1931.0,MD,0.0,0.0,29.13,29.84,15.8,17.0,16.1,2012,5,27
3,2012-05-28,94.0,74.0,84.0,11.0,65.0,72.0,0.0,19.0,510.0,1932.0,TS TSRA,0.0,0.17,29.08,29.77,12.2,18.0,13.8,2012,5,28
3,2012-05-29,94.0,68.0,81.0,8.0,63.0,69.0,0.0,16.0,509.0,1933.0,TS TSRA,0.0,0.08,29.13,29.82,3.6,17.0,6.6,2012,5,29
3,2012-05-30,91.0,66.0,78.5,6.0,59.0,67.0,0.0,14.0,509.0,1933.0,MD,0.0,0.05,29.09,29.79,5.5,12.0,8.9,2012,5,30
3,2012-05-31,75.0,55.0,65.0,-9.0,55.0,60.0,0.0,0.0,508.0,1934.0,MD,0.0,0.73,29.2,29.87,12.6,35.0,13.7,2012,5,31
3,2012-06-01,69.0,50.0,59.5,-15.0,50.0,54.0,5.0,0.0,508.0,1935.0,TSRA RA,0.0,0.23,29.27,30.0,2.0,35.0,4.8,2012,6,1
3,2012-06-02,87.0,55.0,71.0,-4.0,58.0,63.0,0.0,6.0,508.0,1935.0,BR,0.0,0.16,29.15,29.88,1.7,15.0,3.8,2012,6,2
