station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
17,2012-02-16,58.0,40.0,49.0,,35.0,42.0,16.0,0.0,,,HZ,0.0,0.0,29.56,30.24,4.9,1.0,5.6,2012,2,16
17,2012-02-17,57.0,35.0,46.0,,39.0,43.0,19.0,0.0,,,BR,0.0,0.005,29.44,30.14,1.1,15.0,1.4,2012,2,17
17,2012-02-18,50.0,40.0,45.0,,37.0,42.0,20.0,0.0,,,RA BR HZ,0.0,0.01,29.4,30.09,8.0,1.0,8.1,2012,2,18
17,2012-02-19,59.0,29.0,44.0,,31.0,39.0,21.0,0.0,,,MD,0.0,0.0,29.38,30.08,1.3,12.0,2.2,2012,2,19
17,2012-02-20,57.0,35.0,46.0,,38.0,43.0,19.0,0.0,,,BR,0.0,0.27,29.23,29.92,10.3,19.0,12.9,2012,2,20
17,2012-02-21,63.0,30.0,46.5,,26.0,39.0,18.0,0.0,,,MD,0.0,0.0,29.28,29.98,4.2,20.0,5.0,2012,2,21
17,2012-02-22,76.0,31.0,53.5,,31.0,43.0,11.0,0.0,,,MD,0.0,0.0,28.92,29.65,0.8,22.0,2.0,2012,2,22
17,2012-02-23,70.0,40.0,55.0,,32.0,44.0,10.0,0.0,,,RA,0.0,0.0,28.89,29.53,6.2,33.0,8.3,2012,2,23
17,2012-02-24,55.0,31.0,43.0,,21.0,35.0,22.0,0.0,,,MD,0.0,0.0,29.54,30.18,5.3,32.0,6.0,2012,2,24
17,2012-02-25,64.0,25.0,44.5,,21.0,37.0,20.0,0.0,,,MD,0.0,0.0,29.52,30.22,6.9,18.0,7.5,2012,2,25
17,2012-02-26,66.0,46.0,56.0,,30.0,44.0,9.0,0.0,,,MD,0.0,0.0,29.39,30.08,9.9,19.0,10.0,2012,2,26
17,2012-02-27,66.0,48.0,57.0,,27.0,44.0,8.0,0.0,,,MD,0.0,0.0,29.6,30.3,7.3,4.0,8.1,2012,2,27
17,2012-02-28,70.0,45.0,57.5,,49.0,54.0,7.0,0.0,,,TSRA,0.0,0.01,29.23,29.96,9.5,17.0,10.5,2012,2,28
17,2012-02-29,69.0,38.0,53.5,,24.0,42.0,11.0,0.0,,,MD,0.0,0.005,29.25,29.95,3.0,28.0,4.0,2012,2,29
17,2012-03-01,79.0,36.0,57.5,,31.0,46.0,7.0,0.0,,,MD,0.0,0.0,28.95,29.68,8.8,19.0,8.6,2012,3,1
17,2012-03-02,67.0,35.0,51.0,,35.0,44.0,14.0,0.0,,,BR,0.0,0.0,29.13,29.78,4.9,34.0,7.9,2012,3,2
17,2012-03-03,57.0,29.0,43.0,,22.0,37.0,22.0,0.0,,,MD,0.0,0.0,29.39,30.05,2.8,31.0,4.0,2012,3,3
17,2012-03-04,72.0,28.0,50.0,,24.0,40.0,15.0,0.0,,,MD,0.0,0.0,29.39,30.06,4.2,28.0,5.6,2012,3,4
17,2012-03-05,75.0,36.0,55.5,,27.0,44.0,9.0,0.0,,,FU,0.0,0.0,29.52,30.23,5.7,16.0,8.6,2012,3,5
17,2012-03-06,72.0,55.0,63.5,,42.0,53.0,1.0,0.0,,,MD,0.0,0.0,29.28,29.99,17.0,18.0,17.3,2012,3,6
17,2012-03-07,71.0,63.0,67.0,,53.0,59.0,0.0,2.0,,,MD,0.0,0.0,29.22,29.92,15.4,18.0,15.5,2012,3,7
17,2012-03-08,65.0,38.0,51.5,,36.0,41.0,13.0,0.0,,,RA,0.0,0.49,29.65,30.28,10.1,2.0,10.6,2012,3,8
17,2012-03-09,64.0,31.0,47.5,,27.0,39.0,17.0,0.0,,,MD,0.0,0.0,29.78,30.47,5.8,4.0,6.0,2012,3,9
17,2012-03-10,67.0,30.0,48.5,,31.0,42.0,16.0,0.0,,,RA,0.0,0.07,29.58,30.3,5.2,14.0,5.5,2012,3,10
17,2012-03-11,56.0,47.0,51.5,,47.0,48.0,13.0,0.0,,,RA BR,0.0,0.87,29.26,29.99,6.4,16.0,7.1,2012,3,11
17,2012-03-12,80.0,52.0,66.0,,48.0,55.0,0.0,1.0,,,MD,0.0,0.0,29.25,29.93,7.5,18.0,7.8,2012,3,12
17,2012-03-13,84.0,47.0,65.5,,54.0,59.0,0.0,1.0,,,BR,0.0,0.0,29.31,30.01,7.2,18.0,7.4,2012,3,13
17,2012-03-14,75.0,57.0,66.0,,59.0,63.0,0.0,1.0,,,BR HZ,0.0,0.0,29.35,30.03,9.3,19.0,9.5,2012,3,14
17,2012-03-15,82.0,60.0,71.0,,61.0,65.0,0.0,6.0,,,HZ,0.0,0.0,29.35,30.04,9.0,18.0,9.2,2012,3,15
17,2012-03-16,78.0,58.0,68.0,,61.0,64.0,0.0,3.0,,,MD,0.0,0.0,29.31,30.01,8.4,19.0,9.2,2012,3,16
17,2012-03-17,76.0,68.0,72.0,,60.0,64.0,0.0,7.0,,,RA,0.0,0.005,29.26,29.94,11.3,18.0,11.8,2012,3,17
17,2012-03-18,75.0,67.0,71.0,,59.0,64.0,0.0,6.0,,,MD,0.0,0.0,29.2,29.9,11.5,17.0,9.9,2012,3,18
17,2012-03-19,71.0,56.0,63.5,,58.0,59.0,1.0,0.0,,,TSRA RA BR VCTS,0.0,3.05,29.08,29.76,5.8,14.0,7.7,2012,3,19
17,2012-03-20,61.0,53.0,57.0,,54.0,55.0,8.0,0.0,,,TSRA RA BR,0.0,1.07,29.11,29.81,1.8,16.0,2.2,2012,3,20
17,2012-03-21,63.0,42.0,52.5,,50.0,52.0,12.0,0.0,,,TSRA RA FG+ BR,0.0,0.46,29.13,29.82,1.6,13.0,3.7,2012,3,21
17,2012-03-22,57.0,44.0,50.5,,46.0,49.0,14.0,0.0,,,RA,0.0,0.07,29.18,29.85,4.5,16.0,6.3,2012,3,22
17,2012-03-23,67.0,40.0,53.5,,45.0,49.0,11.0,0.0,,,BR,0.0,0.0,29.28,29.96,2.4,30.0,3.7,2012,3,23
17,2012-03-24,78.0,41.0,59.5,,45.0,52.0,5.0,0.0,,,RA BR,0.0,0.0,29.35,30.03,0.5,35.0,1.3,2012,3,24
17,2012-03-25,81.0,45.0,63.0,,48.0,55.0,2.0,0.0,,,BR,0.0,0.0,29.37,30.07,1.7,15.0,2.2,2012,3,25
17,2012-03-26,85.0,48.0,66.5,,52.0,58.0,0.0,2.0,,,BR,0.0,0.0,29.32,30.02,5.4,16.0,5.5,2012,3,26
17,2012-03-27,83.0,59.0,71.0,,54.0,61.0,0.0,6.0,,,MD,0.0,0.0,29.29,29.98,8.3,19.0,8.6,2012,3,27
17,2012-03-28,84.0,57.0,70.5,,57.0,63.0,0.0,6.0,,,MD,0.0,0.0,29.26,29.96,7.3,18.0,7.4,2012,3,28
17,2012-03-29,81.0,55.0,68.0,,57.0,62.0,0.0,3.0,,,MD,0.0,0.0,29.18,29.87,6.1,18.0,6.2,2012,3,29
17,2012-03-30,85.0,59.0,72.0,,59.0,63.0,0.0,7.0,,,BR,0.0,0.0,29.12,29.81,4.2,19.0,5.0,2012,3,30
17,2012-03-31,86.0,57.0,71.5,,61.0,65.0,0.0,7.0,,,BR,0.0,0.0,29.12,29.82,2.1,18.0,2.7,2012,3,31
17,2012-04-01,90.0,60.0,75.0,,63.0,67.0,0.0,10.0,,,BR,0.0,0.0,28.95,29.64,10.5,18.0,10.2,2012,4,1
17,2012-04-02,85.0,61.0,73.0,,60.0,66.0,0.0,8.0,,,MD,0.0,0.0,29.02,29.67,9.9,17.0,10.4,2012,4,2
17,2012-04-03,73.0,57.0,65.0,,56.0,59.0,0.0,0.0,,,RA,0.0,0.01,29.15,29.84,0.7,13.0,2.7,2012,4,3
17,2012-04-04,73.0,55.0,64.0,,51.0,56.0,1.0,0.0,,,MD,0.0,0.005,29.1,29.79,2.8,23.0,4.2,2012,4,4
17,2012-04-05,69.0,47.0,58.0,,51.0,54.0,7.0,0.0,,,MD,0.0,0.005,29.22,29.89,2.9,1.0,4.4,2012,4,5
17,2012-04-06,69.0,49.0,59.0,,50.0,54.0,6.0,0.0,,,MD,0.0,0.0,29.37,30.06,2.8,10.0,3.9,2012,4,6
17,2012-04-07,70.0,55.0,62.5,,53.0,57.0,2.0,0.0,,,RA BR,0.0,0.18,29.53,30.19,1.5,10.0,5.9,2012,4,7
17,2012-04-08,68.0,53.0,60.5,,53.0,56.0,4.0,0.0,,,MD,0.0,0.005,29.59,30.29,3.1,4.0,4.0,2012,4,8
17,2012-04-09,79.0,58.0,68.5,,56.0,61.0,0.0,4.0,,,BR,0.0,0.0,29.44,30.16,2.1,15.0,2.3,2012,4,9
17,2012-04-10,76.0,55.0,65.5,,53.0,59.0,0.0,1.0,,,BR,0.0,0.0,29.44,30.13,5.7,4.0,6.1,2012,4,10
17,2012-04-11,64.0,51.0,57.5,,49.0,53.0,7.0,0.0,,,TSRA RA BR,0.0,0.6,29.49,30.19,5.1,8.0,6.3,2012,4,11
17,2012-04-12,71.0,50.0,60.5,,48.0,55.0,4.0,0.0,,,MD,0.0,0.0,29.32,30.04,8.2,15.0,8.8,2012,4,12
17,2012-04-13,76.0,60.0,68.0,,60.0,63.0,0.0,3.0,,,RA BR,0.0,0.13,29.2,29.89,10.1,17.0,10.7,2012,4,13
17,2012-04-14,78.0,67.0,72.5,,63.0,67.0,0.0,8.0,,,RA,0.0,0.11,29.04,29.76,14.1,17.0,14.3,2012,4,14
17,2012-04-15,76.0,58.0,67.0,,51.0,58.0,0.0,2.0,,,RA,0.0,0.92,29.05,29.71,9.2,20.0,10.4,2012,4,15
17,2012-04-16,72.0,49.0,60.5,,42.0,51.0,4.0,0.0,,,MD,0.0,0.0,29.49,30.15,1.4,2.0,2.3,2012,4,16
17,2012-04-17,76.0,45.0,60.5,,45.0,53.0,4.0,0.0,,,MD,0.0,0.0,29.54,30.24,3.3,15.0,3.7,2012,4,17
17,2012-04-18,79.0,53.0,66.0,,50.0,57.0,0.0,1.0,,,MD,0.0,0.0,29.36,30.09,8.8,18.0,8.9,2012,4,18
17,2012-04-19,82.0,57.0,69.5,,52.0,60.0,0.0,5.0,,,RA,0.0,0.02,29.15,29.85,9.2,18.0,9.8,2012,4,19
17,2012-04-20,66.0,46.0,56.0,,44.0,51.0,9.0,0.0,,,RA BR VCTS,0.0,0.17,29.33,30.0,7.1,36.0,7.8,2012,4,20
17,2012-04-21,72.0,40.0,56.0,,43.0,49.0,9.0,0.0,,,BR,0.0,0.0,29.34,30.03,0.4,24.0,1.2,2012,4,21
17,2012-04-22,70.0,47.0,58.5,,38.0,49.0,6.0,0.0,,,MD,0.0,0.0,29.47,30.15,7.0,36.0,7.4,2012,4,22
17,2012-04-23,72.0,41.0,56.5,,41.0,48.0,8.0,0.0,,,MD,0.0,0.0,29.46,30.17,0.4,4.0,1.5,2012,4,23
17,2012-04-24,87.0,46.0,66.5,,50.0,58.0,0.0,2.0,,,MD,0.0,0.0,29.13,29.86,7.4,20.0,7.6,2012,4,24
17,2012-04-25,88.0,67.0,77.5,,60.0,66.0,0.0,13.0,,,MD,0.0,0.0,29.03,29.71,6.3,20.0,7.0,2012,4,25
17,2012-04-26,89.0,63.0,76.0,,59.0,66.0,0.0,11.0,,,BR,0.0,0.0,29.16,29.84,4.9,8.0,5.2,2012,4,26
17,2012-04-27,86.0,70.0,78.0,,63.0,68.0,0.0,13.0,,,RA,0.0,0.005,29.01,29.7,11.7,17.0,12.7,2012,4,27
17,2012-04-28,80.0,71.0,75.5,,63.0,67.0,0.0,11.0,,,MD,0.0,0.0,29.16,29.83,7.9,17.0,8.5,2012,4,28
17,2012-04-29,81.0,69.0,75.0,,64.0,68.0,0.0,10.0,,,VCTS,0.0,0.005,29.23,29.9,7.3,17.0,8.1,2012,4,29
17,2012-04-30,84.0,60.0,72.0,,64.0,67.0,0.0,7.0,,,RA BR VCTS,0.0,0.76,29.23,29.93,6.0,16.0,8.2,2012,4,30
17,2012-05-01,86.0,64.0,75.0,,63.0,68.0,0.0,10.0,,,TSRA RA VCTS,0.0,0.11,29.12,29.8,13.9,18.0,13.9,2012,5,1
17,2012-05-02,85.0,72.0,78.5,,64.0,69.0,0.0,14.0,,,RA,0.0,0.0,29.15,29.82,13.3,18.0,13.4,2012,5,2
17,2012-05-03,91.0,69.0,80.0,,67.0,71.0,0.0,15.0,,,MD,0.0,0.0,29.17,29.84,10.3,18.0,10.5,2012,5,3
17,2012-05-04,89.0,74.0,81.5,,68.0,72.0,0.0,17.0,,,RA,0.0,0.005,29.16,29.84,9.0,17.0,9.3,2012,5,4
17,2012-05-05,90.0,67.0,78.5,,65.0,70.0,0.0,14.0,,,BR,0.0,0.0,29.13,29.82,7.8,16.0,8.1,2012,5,5
17,2012-05-06,88.0,70.0,79.0,,69.0,72.0,0.0,14.0,,,BR,0.0,0.0,29.13,29.81,6.9,16.0,7.0,2012,5,6
17,2012-05-07,78.0,63.0,70.5,,60.0,64.0,0.0,6.0,,,BR,0.0,0.0,29.28,29.94,7.4,2.0,7.9,2012,5,7
17,2012-05-08,76.0,51.0,63.5,,48.0,56.0,1.0,0.0,,,MD,0.0,0.0,29.38,30.06,4.9,2.0,5.4,2012,5,8
17,2012-05-09,81.0,48.0,64.5,,48.0,56.0,0.0,0.0,,,MD,0.0,0.0,29.34,30.04,1.3,2.0,2.6,2012,5,9
17,2012-05-10,84.0,51.0,67.5,,50.0,58.0,0.0,3.0,,,RA,0.0,0.005,29.25,29.95,2.7,16.0,3.5,2012,5,10
17,2012-05-11,71.0,57.0,64.0,,55.0,59.0,1.0,0.0,,,RA,0.0,0.04,29.36,30.03,2.5,9.0,4.1,2012,5,11
17,2012-05-12,74.0,61.0,67.5,,57.0,61.0,0.0,3.0,,,RA BR,0.0,0.26,29.49,30.17,2.7,35.0,3.5,2012,5,12
17,2012-05-13,80.0,59.0,69.5,,56.0,61.0,0.0,5.0,,,MD,0.0,0.0,29.49,30.18,5.1,1.0,5.6,2012,5,13
17,2012-05-14,81.0,55.0,68.0,,51.0,58.0,0.0,3.0,,,MD,0.0,0.0,29.42,30.13,1.7,2.0,2.5,2012,5,14
17,2012-05-15,86.0,52.0,69.0,,50.0,58.0,0.0,4.0,,,BR,0.0,0.0,29.38,30.07,0.4,15.0,0.9,2012,5,15
17,2012-05-16,89.0,53.0,71.0,,54.0,61.0,0.0,6.0,,,MD,0.0,0.0,29.34,30.04,1.0,19.0,2.1,2012,5,16
17,2012-05-17,91.0,57.0,74.0,,54.0,63.0,0.0,9.0,,,BR,0.0,0.0,29.26,29.96,5.0,18.0,5.2,2012,5,17
17,2012-05-18,91.0,59.0,75.0,,56.0,64.0,0.0,10.0,,,MD,0.0,0.0,29.18,29.87,8.9,17.0,9.2,2012,5,18
17,2012-05-19,90.0,68.0,79.0,,55.0,64.0,0.0,14.0,,,RA,0.0,0.005,29.23,29.89,10.9,17.0,11.0,2012,5,19
17,2012-05-20,79.0,63.0,71.0,,60.0,65.0,0.0,6.0,,,RA,0.0,0.005,29.43,30.09,1.1,16.0,3.7,2012,5,20
17,2012-05-21,83.0,57.0,70.0,,51.0,60.0,0.0,5.0,,,MD,0.0,0.01,29.48,30.17,4.0,2.0,4.7,2012,5,21
17,2012-05-22,86.0,50.0,68.0,,47.0,58.0,0.0,3.0,,,MD,0.0,0.0,29.25,29.98,4.5,16.0,5.0,2012,5,22
17,2012-05-23,93.0,66.0,79.5,,56.0,65.0,0.0,15.0,,,MD,0.0,0.0,28.94,29.66,13.8,17.0,13.8,2012,5,23
17,2012-05-24,89.0,73.0,81.0,,65.0,70.0,0.0,16.0,,,MD,0.0,0.0,28.92,29.58,13.2,17.0,13.3,2012,5,24
17,2012-05-25,91.0,75.0,83.0,,67.0,72.0,0.0,18.0,,,MD,0.0,0.0,29.18,29.82,11.3,16.0,11.5,2012,5,25
17,2012-05-26,91.0,73.0,82.0,,67.0,72.0,0.0,17.0,,,MD,0.0,0.0,29.26,29.93,10.2,17.0,10.4,2012,5,26
17,2012-05-27,92.0,71.0,81.5,,60.0,68.0,0.0,17.0,,,MD,0.0,0.0,29.19,29.88,11.8,18.0,12.0,2012,5,27
17,2012-05-28,95.0,67.0,81.0,,65.0,71.0,0.0,16.0,,,TSRA RA VCTS,0.0,0.06,29.14,29.81,8.3,19.0,9.1,2012,5,28
17,2012-05-29,96.0,67.0,81.5,,62.0,69.0,0.0,17.0,,,TS TSRA RA VCTS,0.0,0.21,29.19,29.87,2.8,20.0,4.7,2012,5,29
17,2012-05-30,91.0,64.0,77.5,,59.0,66.0,0.0,13.0,,,MD,0.0,0.15,29.15,29.83,3.9,11.0,6.6,2012,5,30
17,2012-05-31,76.0,61.0,68.5,,54.0,60.0,0.0,4.0,,,MD,0.0,0.62,29.25,29.91,8.1,36.0,8.5,2012,5,31
17,2012-06-01,71.0,54.0,62.5,,49.0,54.0,2.0,0.0,,,TSRA RA VCTS,0.0,0.09,29.34,30.04,1.2,3.0,3.5,2012,6,1
17,2012-06-02,89.0,54.0,71.5,,57.0,63.0,0.0,7.0,,,BR VCTS,0.0,0.02,29.21,29.91,1.4,15.0,2.8,2012,6,2
17,2012-06-03,94.0,68.0,81.0,,67.0,72.0,0.0,16.0,,,TS,0.0,0.03,29.11,29.83,4.0,19.0,4.9,2012,6,3
17,2012-06-04,92.0,65.0,78.5,,66.0,70.0,0.0,14.0,,,TSRA RA BR,0.0,2.1,29.17,29.87,2.0,2.0,5.3,2012,6,4
17,2012-06-05,91.0,71.0,81.0,,65.0,70.0,0.0,16.0,,,BR HZ,0.0,0.0,29.15,29.84,5.6,4.0,6.6,2012,6,5
17,2012-06-06,86.0,69.0,77.5,,59.0,66.0,0.0,13.0,,,MD,0.0,0.0,29.23,29.91,4.7,11.0,5.8,2012,6,6
17,2012-06-07,83.0,63.0,73.0,,55.0,63.0,0.0,8.0,,,MD,0.0,0.0,29.36,30.03,4.5,11.0,5.4,2012,6,7
17,2012-06-08,88.0,59.0,73.5,,54.0,62.0,0.0,9.0,,,MD,0.0,0.0,29.29,29.99,1.6,11.0,2.3,2012,6,8
17,2012-06-09,92.0,61.0,76.5,,62.0,68.0,0.0,12.0,,,MD,0.0,0.0,29.11,29.81,6.9,17.0,7.0,2012,6,9
17,2012-06-10,92.0,73.0,82.5,,67.0,72.0,0.0,18.0,,,MD,0.0,0.0,29.06,29.74,11.8,17.0,12.0,2012,6,10
17,2012-06-11,88.0,73.0,80.5,,69.0,73.0,0.0,16.0,,,MD,0.0,0.005,29.23,29.87,1.3,10.0,5.3,2012,6,11
17,2012-06-12,89.0,68.0,78.5,,54.0,65.0,0.0,14.0,,,MD,0.0,0.0,29.39,30.07,6.2,7.0,7.2,2012,6,12
17,2012-06-13,86.0,66.0,76.0,,61.0,67.0,0.0,11.0,,,MD,0.0,0.0,29.31,29.99,5.2,16.0,6.0,2012,6,13
17,2012-06-14,93.0,68.0,80.5,,66.0,71.0,0.0,16.0,,,MD,0.0,0.0,29.23,29.91,8.3,16.0,8.5,2012,6,14
17,2012-06-15,87.0,66.0,76.5,,67.0,70.0,0.0,12.0,,,TSRA RA VCTS,0.0,0.4,29.29,29.96,3.7,16.0,6.6,2012,6,15
17,2012-06-16,91.0,71.0,81.0,,68.0,72.0,0.0,16.0,,,MD,0.0,0.0,29.34,30.01,4.6,18.0,5.2,2012,6,16
17,2012-06-17,94.0,70.0,82.0,,68.0,73.0,0.0,17.0,,,MD,0.0,0.0,29.2,29.9,8.6,19.0,8.8,2012,6,17
17,2012-06-18,94.0,74.0,84.0,,65.0,71.0,0.0,19.0,,,MD,0.0,0.0,29.11,29.79,11.8,18.0,11.8,2012,6,18
17,2012-06-19,92.0,75.0,83.5,,67.0,72.0,0.0,19.0,,,MD,0.0,0.0,29.19,29.85,14.1,17.0,14.1,2012,6,19
17,2012-06-20,90.0,74.0,82.0,,67.0,72.0,0.0,17.0,,,MD,0.0,0.0,29.26,29.93,11.4,17.0,11.5,2012,6,20
17,2012-06-21,85.0,69.0,77.0,,68.0,71.0,0.0,12.0,,,RA VCTS,0.0,0.07,29.36,30.03,0.9,15.0,4.2,2012,6,21
17,2012-06-22,93.0,67.0,80.0,,64.0,69.0,0.0,15.0,,,BR,0.0,0.0,29.28,29.97,3.5,4.0,3.7,2012,6,22
